"","Experiment","Season","Plot","Site","Region","Landuse","Block","Blockcode","Samplecode","Treatment","Littertype","Teabag.code","Initial.weight.including.bag..cord.and.label..g.","Initial.weight.tea.only..g.","Ashed.subsample.percentage.controll.initial.tea.only....","Ashed.initial.corrected.weight..tea.only..g.","Final.weight.including.bag.and.cord..no.label..g.","Final.weight..tea.only..g.","Final.weight.tea.only..from.ash.protocol.","Ashed.final.subsample.percentage.....","Ashed.final.corrected.weight..tea.only..g.","Burial.date","Recovery.date","incubation.time.red.and.green.tea..days.","Massloss..g..Ash.uncorrected","Massloss..g.","N.D..tree..m.","N.D.Mound..m.","Mound.type","Tree.with.ants","Moisture..","Temperature..C.","Lat","Long","Sign.of.termite.cheeting","Sign.of.hole.s.","Sign.of.roots","S","K","Massloss.per","N.per","C.per","P.per..SUA.","C.N","P.per..NMBU.","CLAY..","SILT..","SAND..","Class","OC..","Claycorr","Siltcorr","Sandcorr","Rain.sum","Site.ID"
"1639","CG","Wet",211,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_CG1","Exclosed","Rooibos","R589",2.157,1.907,5.51,1.802,1.549,1.398,1.318,7.415,1.221,"03.02.2017","20.03.2017",45,0.509,0.581,13.8,17.4,"O",1,16.85,23.95,-2.439403972,34.83840496,"NO","NO","YES",NA,0.018515643,32.2419533851276,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"1640","CG","Wet",215,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_CG3","Exclosed","Rooibos","R130",2.241,1.991,5.51,1.881,1.671,1.521,1.45,7.27,1.345,"03.02.2017","19.03.2017",44,0.471,0.537,7.9,7.9,"O",1,22.45,27.45,-2.439599019,34.83841896,"NO","NO","YES",NA,0.030747569,28.4954811270601,0.16,2.41,49.2,15.0625,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.p"
"1641","CG","Wet",212,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_CG4","Exclosed","Rooibos","R111",2.317,2.067,5.51,1.953,1.587,1.436,1.327,3.401,1.282,"03.02.2017","19.03.2017",44,0.631,0.671,15.2,12.2,"O",1,19.75,28.15,-2.439694991,34.83857403,"NO","NO","NO",NA,0.030473363,34.3573988735279,0.11,1.46,39.25,13.27272727,0.59,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,184.8119371,"Handajega"
"1642","CG","Wet",213,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_CG3","Exclosed","Rooibos","R412",2.271,2.021,5.51,1.91,1.485,1.334,1.27,5.597,1.199,"03.02.2017","19.03.2017",44,0.687,0.711,7.9,7.9,"O",1,19.45,29.2,-2.439694991,34.83857403,"NO","NO","YES",NA,0.03183121,37.2251308900523,0.12,1.88,55.14,15.66666667,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,184.8119371,"Handajega"
"1643","CG","Wet",214,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_CG1","Exclosed","Rooibos","R434",2.084,1.834,5.51,1.733,1.547,1.396,1.361,2.148,1.332,"03.02.2017","20.03.2017",45,0.438,0.401,13.8,17.4,"O",1,20.3,26.25,-2.439403972,34.83840496,"NO","NO","YES",NA,0.015873468,23.1390652048471,0.17,2.32,58.73,13.64705882,0.585,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,184.8119371,"Handajega"
"1644","CG","Wet",216,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_CG2","Exclosed","Rooibos","R457",2.241,1.991,5.51,1.881,1.594,1.443,1.362,3.295,1.317,"03.02.2017","20.03.2017",45,0.548,0.564,5.13,5.13,"O",1,20.65,25.05,-2.439645035,34.83836599,"NO","NO","YES",NA,0.025673009,29.9840510366826,0.14,1.73,52.65,12.35714286,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,184.8119371,"Handajega"
"1645","CG","Wet",217,"Seronera","Intermediate","Wild","1","Local1","Local1_CG1","Exclosed","Rooibos","R410",2.193,1.943,5.51,1.836,1.488,1.337,1.228,4.277,1.175,"03.02.2017","20.03.2017",45,0.606,0.661,13.8,17.4,"O",1,20.05,25.5,-2.439403972,34.83840496,"NO","NO","NO",NA,0.025925767,36.0021786492375,0.14,1.64,27.86,11.71428571,0.3875,29.08,7.2,63.73,"sandy clay loam",1.1,28.521836,18.49318,53.898113,175.2158954,"Seronera"
"1646","CG","Wet",218,"Seronera","Intermediate","Wild","2","Local2","Local2_CG2","Exclosed","Rooibos","R103",2.246,1.996,5.51,1.886,1.43,1.279,1.208,5.671,1.139,"03.02.2017","20.03.2017",45,0.717,0.747,5.13,5.13,"O",1,22.1,24.5,-2.439645035,34.83836599,"NO","NO","YES",NA,0.037652397,39.6076352067868,0.18,2.19,38.49,12.16666667,NA,21.07,7.31,71.62,"sandy clay loam",1.45,17.794844,18.582709,62.798822,175.2158954,"Seronera"
"1647","CG","Wet",219,"Seronera","Intermediate","Wild","3","Local3","Local3_CG3","Exclosed","Rooibos","R356",2.162,1.912,5.51,1.807,1.482,1.332,1.248,7.427,1.155,"03.02.2017","19.03.2017",44,0.581,0.652,7.9,7.9,"O",1,21.75,27.55,-2.439599019,34.83841896,"NO","NO","NO",NA,0.027911632,36.081903707803,0.16,2.29,46.43,14.3125,NA,21.96,4.92,73.12,"sandy clay loam",1.4,18.986732,16.637488,64.490972,175.2158954,"Seronera"
"1648","CG","Wet",220,"Seronera","Intermediate","Wild","4","Local4","Local4_CG4","Exclosed","Rooibos","R319",2.171,1.921,5.51,1.815,1.533,1.382,1.314,5.022,1.248,"03.02.2017","19.03.2017",44,0.539,0.567,15.2,12.2,"O",1,20.85,27.95,-2.439694991,34.83857403,"NO","NO","NO",NA,0.021628158,31.2396694214876,0.12,1.62,31.4,13.5,NA,15.96,6.92,77.12,"sandy loam",0.61,10.951532,18.265288,69.003372,175.2158954,"Seronera"
"1649","CG","Dry",193,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_CG4","Open","Green","G257",1.932,1.682,5.51,1.589,0.67,0.519,0.502,13.17,0.44,"26.07.2017","26.09.2017",62,1.163,1.153,15.2,12.2,"O",1,5.1,28.8,-2.439694991,34.83857403,"NO","NO","YES",0.16194301,NA,72.3096286972939,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1650","CG","Dry",194,"Makao","Dry","Agriculture","2","Dry_Ag2","Dry_Ag2_CG3","Open","Green","G148",2.071,1.821,5.51,1.721,0.433,0.282,0.274,15.45,0.23,"26.07.2017","26.09.2017",62,1.539,1.489,7.9,7.9,"O",1,5.4,30.85,-2.439599019,34.83841896,"NO","YES","YES",NA,NA,86.6356769320163,0.16,1.87,15.64,11.6875,NA,21.13,3.09,75.78,"sandy clay loam",0.46,17.875196,15.148051,67.491718,6.708962344,"Makao.ag"
"1651","CG","Dry",195,"Makao","Dry","Agriculture","3","Dry_Ag3","Dry_Ag3_CG2","Open","Green","G105",2.144,1.894,5.51,1.79,1.205,1.054,0.985,44.08,0.55,"26.07.2017","26.09.2017",62,0.84,1.239,5.13,5.13,"O",1,11.4,28.1,-2.439645035,34.83836599,"NO","YES","YES",0.165224581,NA,69.2737430167598,0.21,2.5,8.68,11.9047619,NA,54.08,21.26,24.65,"clay",1.84,62.001836,29.936614,9.811965,6.708962344,"Makao.ag"
"1652","CG","Dry",196,"Makao","Dry","Agriculture","4","Dry_Ag4","Dry_Ag4_CG1","Open","Green","G12",1.987,1.737,5.51,1.641,0.748,0.597,0.468,27.86,0.34,"26.07.2017","26.09.2017",62,1.14,1.304,13.8,17.4,"O",1,12.45,26.65,-2.439403972,34.83840496,"NO","YES","NO",0.123839695,NA,79.2809262644729,0.15,2.08,4.15,13.86666667,NA,51.96,18.92,29.12,"clay",1.85,59.162732,28.032088,14.854572,6.708962344,"Makao.ag"
"1653","CG","Dry",197,"Makao","Dry","Pasture","1","Dry_P1","Dry_P1_CG2","Open","Green","G399",2.007,1.757,5.51,1.66,0.69,0.539,0.518,18.46,0.42,"26.07.2017","26.09.2017",62,1.218,1.238,5.13,5.13,"O",1,6.3,29.05,-2.439645035,34.83836599,"NO","NO","YES",0.178333804,NA,74.6987951807229,0.15,1.88,0.86,12.53333333,NA,23.96,0.92,75.12,"sandy clay loam",1.25,21.665132,13.381888,66.747172,6.708962344,"Makao.p"
"1654","CG","Dry",198,"Makao","Dry","Pasture","2","Dry_P2","Dry_P2_CG3","Open","Green","G27",1.966,1.716,5.51,1.622,0.738,0.587,0.553,26.04,0.41,"26.07.2017","26.09.2017",62,1.129,1.213,7.9,7.9,"O",1,4.85,30.25,-2.439599019,34.83841896,"NO","NO","YES",0.181062115,NA,74.7225647348952,0.21,2.64,33.11,12.57142857,NA,19.96,4.92,75.12,"sandy loam",1.64,16.308332,16.637488,66.747172,6.708962344,"Makao.p"
"1655","CG","Dry",199,"Makao","Dry","Pasture","3","Dry_P3","Dry_P3_CG1","Open","Green","G224",2.026,1.776,5.51,1.678,0.531,0.38,0.357,22.62,0.28,"26.07.2017","26.09.2017",62,1.396,1.402,13.8,17.4,"O",1,6.2,27.2,-2.439403972,34.83840496,"NO","YES","NO",0.176469004,NA,83.3134684147795,0.23,3.3,1.1,14.34782609,NA,21.96,8.92,69.12,"sandy clay loam",1.75,18.986732,19.893088,59.978572,6.708962344,"Makao.p"
"1656","CG","Dry",200,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_CG4","Open","Green","G158",2.061,1.811,5.51,1.711,0.711,0.56,0.54,21.3,0.42,"26.07.2017","26.09.2017",62,1.251,1.287,15.2,12.2,"O",1,7,32.9,-2.439694991,34.83857403,"NO","NO","YES",0.159670958,NA,75.4529514903565,0.15,1.96,3.05,13.06666667,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,6.708962344,"Makao.p"
"1657","CG","Dry",201,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_CG4","Open","Green","G211",2.06,1.81,5.51,1.71,0.673,0.522,0.494,67.29,0.16,"26.07.2017","26.09.2017",62,1.288,1.549,15.2,12.2,"O",1,8.9,29.15,-2.439694991,34.83857403,"NO","YES","YES",0.174725991,NA,90.6432748538012,0.18,2.14,16.5,11.88888889,NA,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,9.731508493,"Maswa"
"1658","CG","Dry",202,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_CG1","Open","Green","G181",1.763,1.513,5.51,1.43,0.807,0.657,0.618,30.53,0.43,"26.07.2017","26.09.2017",62,0.856,1,13.8,17.4,"O",1,6.3,28.85,-2.439403972,34.83840496,"NO","NO","YES",NA,NA,69.9300699300699,0.29,3.13,16.74,10.79310345,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,9.731508493,"Maswa"
"1659","CG","Dry",203,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_CG2","Open","Green","G179",1.975,1.725,5.51,1.63,0.598,0.447,0.401,24.56,0.3,"26.07.2017","26.09.2017",62,1.278,1.328,5.13,5.13,"O",1,10.1,28.3,-2.439645035,34.83836599,"NO","YES","YES",0.183429063,NA,81.5950920245399,0.19,2.98,7.94,15.68421053,NA,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,9.731508493,"Maswa"
"1660","CG","Dry",204,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_CG3","Open","Green","G248",1.995,1.745,5.51,1.649,1.713,1.562,0.522,13.38,0.45,"26.07.2017","26.09.2017",62,0.183,1.197,7.9,7.9,"O",1,8.35,27.3,-2.439599019,34.83841896,"NO","YES","YES",0.157908188,NA,72.7107337780473,0.2,2.35,22.24,11.75,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,9.731508493,"Maswa"
"1661","CG","Dry",205,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_CG2","Open","Green","G55",2.024,1.774,5.51,1.676,0.866,0.715,0.681,19.26,0.55,"26.07.2017","26.09.2017",62,1.059,1.127,5.13,5.13,"O",1,7.95,29.05,-2.439645035,34.83836599,"NO","YES","YES",0.137703135,NA,67.1837708830549,0.14,1.74,58.41,12.42857143,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,136.7359694,"Mwantimba.ag"
"1662","CG","Dry",206,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_CG1","Open","Green","G124",1.939,1.689,5.51,1.596,0.67,0.519,0.495,14.33,0.42,"26.07.2017","26.09.2017",62,1.17,1.172,13.8,17.4,"O",1,6.4,27.8,-2.439403972,34.83840496,"NO","NO","YES",0.135772699,NA,73.6842105263158,0.13,1.79,37.88,13.76923077,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,136.7359694,"Mwantimba.ag"
"1663","CG","Dry",207,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_CG4","Open","Green","G234",2.13,1.88,5.51,1.777,0.745,0.594,0.58,21.47,0.46,"26.07.2017","26.09.2017",62,1.286,1.321,15.2,12.2,"O",1,4.3,29.6,-2.439694991,34.83857403,"NO","NO","YES",0.214828533,NA,74.1136747326956,0.09,1,7.94,11.11111111,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.ag"
"1664","CG","Dry",208,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_CG3","Open","Green","G412",2.005,1.755,5.51,1.658,0.725,0.574,0.558,27.64,0.4,"26.07.2017","26.09.2017",62,1.181,1.254,7.9,7.9,"O",1,6.2,29.1,-2.439599019,34.83841896,"NO","YES","YES",0.236195828,NA,75.8745476477684,0.1,1.05,9.9,10.5,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,136.7359694,"Mwantimba.ag"
"1665","CG","Dry",209,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_CG2","Open","Green","G94",2.063,1.813,5.51,1.713,0.76,0.609,0.582,19.45,0.47,"26.07.2017","26.09.2017",62,1.204,1.244,5.13,5.13,"O",1,8.6,29.6,-2.439645035,34.83836599,"NO","NO","YES",0.19243901,NA,72.5627553998832,0.135,1.62875,NA,12.06481481,NA,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,136.7359694,"Mwantimba.p"
"1666","CG","Dry",210,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_CG4","Open","Green","G93",2.123,1.873,5.51,1.77,0.806,0.655,0.637,13.82,0.55,"26.07.2017","26.09.2017",62,1.218,1.221,15.2,12.2,"O",1,6.1,27.5,-2.439694991,34.83857403,"YES","NO","YES",0.120583855,NA,68.9265536723164,0.15,2.03,3.54,13.53333333,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,136.7359694,"Mwantimba.p"
"1667","CG","Dry",211,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_CG1","Open","Green","G26",2.106,1.856,5.51,1.754,0.384,0.233,0.197,18.39,0.16,"26.07.2017","26.09.2017",62,1.623,1.593,13.8,17.4,"O",1,7.55,28,-2.439403972,34.83840496,"NO","YES","NO",0.203531927,NA,90.8779931584949,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1668","CG","Dry",215,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_CG1","Open","Green","G169",2.065,1.815,5.51,1.715,0.709,0.558,0.543,21.87,0.42,"26.07.2017","26.09.2017",62,1.257,1.291,7.9,7.9,"O",1,4.3,28.75,-2.439599019,34.83841896,"NO","NO","NO",0.156224556,NA,75.5102040816327,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1669","CG","Dry",212,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_CG3","Open","Green","G68",1.921,1.671,5.51,1.579,0.71,0.559,0.532,24.93,0.4,"26.07.2017","26.09.2017",62,1.112,1.179,15.2,12.2,"O",1,8.15,28.25,-2.439694991,34.83857403,"NO","YES","YES",0.161599908,NA,74.6675110829639,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1670","CG","Dry",213,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_CG4","Open","Green","G143",1.945,1.695,5.51,1.602,0.579,0.428,0.397,19.16,0.32,"26.07.2017","26.09.2017",62,1.267,1.281,7.9,7.9,"O",1,4.35,29.1,-2.439694991,34.83857403,"NO","NO","YES",0.144353848,NA,80.0249687890137,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1671","CG","Dry",214,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_CG3","Open","Green","G128",2.022,1.772,5.51,1.674,0.706,0.555,0.526,20.06,0.42,"26.07.2017","26.09.2017",62,1.217,1.254,13.8,17.4,"O",1,6.3,29.8,-2.439403972,34.83840496,"NO","YES","NO",0.125287523,NA,74.910394265233,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1672","CG","Dry",216,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_CG2","Open","Green","G95",2.111,1.861,5.51,1.759,0.806,0.655,0.633,24.31,0.48,"26.07.2017","26.09.2017",62,1.206,1.28,5.13,5.13,"O",1,7.05,29.85,-2.439645035,34.83836599,"NO","NO","NO",0.165847006,NA,72.7117680500284,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1673","CG","Dry",217,"Seronera","Intermediate","Wild","1","Local1","Local1_CG1","Open","Green","G313",1.923,1.673,5.51,1.581,0.747,0.597,0.577,17.65,0.48,"26.07.2017","26.09.2017",62,1.077,1.106,13.8,17.4,"O",1,7.2,31.25,-2.439403972,34.83840496,"NO","YES","YES",0.174447828,NA,69.6394686907021,0.23,2.95,61.22,12.82608696,NA,29.08,7.2,63.73,"sandy clay loam",1.1,28.521836,18.49318,53.898113,171.8481842,"Seronera"
"1674","CG","Dry",218,"Seronera","Intermediate","Wild","2","Local2","Local2_CG2","Open","Green","G485",1.989,1.739,5.51,1.643,0.669,0.518,0.504,22.07,0.39,"26.07.2017","26.09.2017",62,1.221,1.25,5.13,5.13,"O",1,6.45,29.15,-2.439645035,34.83836599,"NO","NO","YES",0.126082898,NA,76.2629336579428,0.15,2.14,56.09,14.26666667,NA,21.07,7.31,71.62,"sandy clay loam",1.45,17.794844,18.582709,62.798822,171.8481842,"Seronera"
"1675","CG","Dry",219,"Seronera","Intermediate","Wild","3","Local3","Local3_CG3","Open","Green","G196",2.028,1.778,5.51,1.68,0.576,0.425,0.394,22.7,0.3,"26.07.2017","26.09.2017",62,1.353,1.375,7.9,7.9,"O",1,5.75,32.75,-2.439599019,34.83841896,"NO","YES","YES",0.153379282,NA,82.1428571428571,0.21,2.6,59.87,12.38095238,NA,21.96,4.92,73.12,"sandy clay loam",1.4,18.986732,16.637488,64.490972,171.8481842,"Seronera"
"1676","CG","Dry",220,"Seronera","Intermediate","Wild","4","Local4","Local4_CG4","Open","Green","G39",2.067,1.817,5.51,1.717,0.745,0.595,0.496,39.16,0.3,"26.07.2017","26.09.2017",62,1.222,1.415,15.2,12.2,"O",1,5.3,33.65,-2.439694991,34.83857403,"NO","NO","YES",0.150138582,NA,82.527664531159,0.19,2.41,47.26,12.68421053,NA,15.96,6.92,77.12,"sandy loam",0.61,10.951532,18.265288,69.003372,171.8481842,"Seronera"
"1677","CG","Dry",193,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_CG4","Open","Rooibos","R695",2.179,1.929,2.28,1.885,1.42,1.269,1.256,8.58,1.15,"26.07.2017","26.09.2017",62,0.66,0.737,15.2,12.2,"O",1,5.1,28.8,-2.439694991,34.83857403,"NO","NO","NO",NA,0.02753763,38.9920424403183,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1678","CG","Dry",194,"Makao","Dry","Agriculture","2","Dry_Ag2","Dry_Ag2_CG3","Open","Rooibos","R653",2.199,1.949,2.28,1.905,1.613,1.462,1.476,6.25,1.38,"26.07.2017","26.09.2017",62,0.487,0.521,7.9,7.9,"O",1,5.4,30.85,-2.439599019,34.83841896,"NO","NO","YES",NA,0.011061819,27.5590551181102,0.16,1.87,15.64,11.6875,NA,21.13,3.09,75.78,"sandy clay loam",0.46,17.875196,15.148051,67.491718,6.708962344,"Makao.ag"
"1679","CG","Dry",195,"Makao","Dry","Agriculture","3","Dry_Ag3","Dry_Ag3_CG2","Open","Rooibos","R389",2.235,1.985,2.28,1.94,0.782,0.631,0.568,74.08,0.15,"26.07.2017","26.09.2017",62,1.354,1.793,5.13,5.13,"O",1,11.4,28.1,-2.439645035,34.83836599,"NO","NO","YES",NA,NA,92.2680412371134,0.21,2.5,8.68,11.9047619,NA,54.08,21.26,24.65,"clay",1.84,62.001836,29.936614,9.811965,6.708962344,"Makao.ag"
"1680","CG","Dry",196,"Makao","Dry","Agriculture","4","Dry_Ag4","Dry_Ag4_CG1","Open","Rooibos","R455",2.185,1.935,2.28,1.891,0.199,0.048,0,NA,NA,"26.07.2017","26.09.2017",62,1.887,NA,13.8,17.4,"O",1,12.45,26.65,-2.439403972,34.83840496,"NO","YES","NO",NA,NA,NA,0.15,2.08,4.15,13.86666667,NA,51.96,18.92,29.12,"clay",1.85,59.162732,28.032088,14.854572,6.708962344,"Makao.ag"
"1681","CG","Dry",197,"Makao","Dry","Pasture","1","Dry_P1","Dry_P1_CG2","Open","Rooibos","R692",2.142,1.892,2.28,1.849,1.616,1.465,1.426,6.62,1.33,"26.07.2017","26.09.2017",62,0.427,0.518,5.13,5.13,"O",1,6.3,29.05,-2.439645035,34.83836599,"NO","NO","YES",NA,0.012501563,28.0692266089778,0.15,1.88,0.86,12.53333333,NA,23.96,0.92,75.12,"sandy clay loam",1.25,21.665132,13.381888,66.747172,6.708962344,"Makao.p"
"1682","CG","Dry",198,"Makao","Dry","Pasture","2","Dry_P2","Dry_P2_CG3","Open","Rooibos","R352",2.279,2.029,2.28,1.983,1.615,1.464,1.414,5.1,1.34,"26.07.2017","26.09.2017",62,0.565,0.641,7.9,7.9,"O",1,4.85,30.25,-2.439599019,34.83841896,"NO","YES","YES",NA,0.015749119,32.4256177508825,0.21,2.64,33.11,12.57142857,NA,19.96,4.92,75.12,"sandy loam",1.64,16.308332,16.637488,66.747172,6.708962344,"Makao.p"
"1683","CG","Dry",199,"Makao","Dry","Pasture","3","Dry_P3","Dry_P3_CG1","Open","Rooibos","R327",2.223,1.973,2.28,1.928,1.564,1.414,1.431,3.43,1.38,"26.07.2017","26.09.2017",62,0.56,0.546,13.8,17.4,"O",1,6.2,27.2,-2.439403972,34.83840496,"NO","YES","NO",NA,0.012527114,28.4232365145228,0.23,3.3,1.1,14.34782609,NA,21.96,8.92,69.12,"sandy clay loam",1.75,18.986732,19.893088,59.978572,6.708962344,"Makao.p"
"1684","CG","Dry",200,"Makao","Dry","Pasture","4","Dry_P4","Dry_P4_CG4","Open","Rooibos","R75",2.182,1.932,2.28,1.888,0.157,0.006,0,0,0,"26.07.2017","26.09.2017",62,1.926,1.888,15.2,12.2,"O",1,7,32.9,-2.439694991,34.83857403,"NO","YES","YES",NA,NA,100,0.15,1.96,3.05,13.06666667,NA,25.96,6.92,67.12,"sandy clay loam",1.76,24.343532,18.265288,57.722372,6.708962344,"Makao.p"
"1685","CG","Dry",201,"Maswa","Dry","Wild","3","Dry_W3","Dry_W3_CG4","Open","Rooibos","R36",2.298,2.048,2.28,2.001,1.968,1.817,1.634,10.07,1.47,"26.07.2017","26.09.2017",62,0.231,0.532,15.2,12.2,"O",1,8.9,29.15,-2.439694991,34.83857403,"YES","YES","YES",NA,0.006003188,26.5367316341829,0.18,2.14,16.5,11.88888889,NA,38.69,26.81,34.5,"clay loam",2.55,41.391548,34.453759,20.92375,9.731508493,"Maswa"
"1686","CG","Dry",202,"Maswa","Dry","Wild","2","Dry_W2","Dry_W2_CG1","Open","Rooibos","R676",2.146,1.896,2.28,1.853,1.671,1.521,1.482,11.37,1.31,"26.07.2017","26.09.2017",62,0.376,0.54,13.8,17.4,"O",1,6.3,28.85,-2.439403972,34.83840496,"NO","YES","YES",NA,0.015221877,29.3038316243929,0.29,3.13,16.74,10.79310345,NA,45.27,23.6,31.12,"clay",2.05,50.203484,31.84114,17.110772,9.731508493,"Maswa"
"1687","CG","Dry",203,"Maswa","Dry","Wild","1","Dry_W1","Dry_W1_CG2","Open","Rooibos","R685",2.163,1.913,2.28,1.87,1.792,1.641,1.626,7.19,1.51,"26.07.2017","26.09.2017",62,0.272,0.36,5.13,5.13,"O",1,10.1,28.3,-2.439645035,34.83836599,"NO","NO","YES",NA,0.007104265,19.2513368983957,0.19,2.98,7.94,15.68421053,NA,47.96,22.92,29.12,"clay",2.88,53.805932,31.287688,14.854572,9.731508493,"Maswa"
"1688","CG","Dry",204,"Maswa","Dry","Wild","4","Dry_W4","Dry_W4_CG3","Open","Rooibos","R254",2.266,2.016,2.28,1.97,1.801,1.651,1.611,6.04,1.51,"26.07.2017","26.09.2017",62,0.366,0.457,7.9,7.9,"O",1,8.35,27.3,-2.439599019,34.83841896,"NO","YES","YES",NA,NA,23.3502538071066,0.2,2.35,22.24,11.75,NA,28.15,25.09,46.77,"sandy clay loam",2.17,27.27638,33.053851,34.765537,9.731508493,"Maswa"
"1689","CG","Dry",205,"Mwantimba","Wet","Agriculture","1","Wet_Ag1","Wet_Ag1_CG2","Open","Rooibos","R348",2.31,2.06,2.28,2.013,1.717,1.566,1.588,5.99,1.49,"26.07.2017","26.09.2017",62,0.494,0.52,5.13,5.13,"O",1,7.95,29.05,-2.439645035,34.83836599,"NO","YES","YES",NA,0.015816655,25.9811227024342,0.14,1.74,58.41,12.42857143,NA,45.96,14.92,39.12,"clay",2.04,51.127532,24.776488,26.135572,136.7359694,"Mwantimba.ag"
"1690","CG","Dry",206,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_CG1","Open","Rooibos","R686",2.189,1.939,2.28,1.895,3.46,3.309,3.201,95.26,0.15,"26.07.2017","26.09.2017",62,-1.37,1.743,13.8,17.4,"O",1,6.4,27.8,-2.439403972,34.83840496,"NO","YES","YES",NA,NA,92.0844327176781,0.13,1.79,37.88,13.76923077,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,136.7359694,"Mwantimba.ag"
"1691","CG","Dry",207,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_CG4","Open","Rooibos","R551",2.174,1.924,2.28,1.88,8.311,8.16,8.081,95.85,0.34,"26.07.2017","26.09.2017",62,-6.236,1.545,15.2,12.2,"O",1,4.3,29.6,-2.439694991,34.83857403,"NO","NO","YES",NA,NA,81.9148936170213,0.09,1,7.94,11.11111111,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.ag"
